42417,csj,视频,视频-video,ads75,,随手二维码扫描-video-75,目标价,,75,优量汇,1211259284,激励视频,自渲染,SDK,,,,,NotNeedServerVerify,TASK_REWARD,ALL_DIRECTION,,,video_waterfall_bid_new_gongjuhb
42417,csj,视频,视频-video,ads50,,随手二维码扫描-video-50,目标价,,50,优量汇,1211259284,激励视频,自渲染,SDK,,,,,NotNeedServerVerify,TASK_REWARD,ALL_DIRECTION,,,video_waterfall_bid_new_gongjuhb
42417,csj,视频,视频-video,ads25,,随手二维码扫描-video-25,目标价,,25,优量汇,1211259284,激励视频,自渲染,SDK,,,,,NotNeedServerVerify,TASK_REWARD,ALL_DIRECTION,,,video_waterfall_bid_new_gongjuhb
42417,csj,视频,视频-video,adsbase,,随手二维码扫描-video-base,默认底价,,,优量汇,1211259284,激励视频,自渲染,SDK,,,,,NotNeedServerVerify,TASK_REWARD,ALL_DIRECTION,,,video_waterfall_bid_new_gongjuhb
42417,csj,插屏视频,插屏-plaque,adsbid,,随手二维码扫描-plaquevideo-bid,实时竞价,客户端竞价,,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_FULL"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_bid_new_gongjuhb
42417,csj,插屏视频,插屏-plaque,adsbid50,,随手二维码扫描-plaquevideo-bid50,实时竞价,客户端竞价,,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_FULL"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_bid_new_gongjuhb
42417,csj,插屏视频,插屏-plaque,ads600neww,,随手二维码扫描-plaquevideo-600neww,目标价,,600,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_FULL"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_bid_new_gongjuhb
42417,csj,插屏视频,插屏-plaque,ads400neww,,随手二维码扫描-plaquevideo-400neww,目标价,,400,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_FULL"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_bid_new_gongjuhb
42417,csj,插屏视频,插屏-plaque,ads350neww,,随手二维码扫描-plaquevideo-350neww,目标价,,350,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_FULL"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_bid_new_gongjuhb
42417,csj,插屏视频,插屏-plaque,ads300neww,,随手二维码扫描-plaquevideo-300neww,目标价,,300,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_FULL"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_bid_new_gongjuhb
42417,csj,插屏视频,插屏-plaque,ads250neww,,随手二维码扫描-plaquevideo-250neww,目标价,,250,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_FULL"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_bid_new_gongjuhb
42417,csj,插屏视频,插屏-plaque,ads200neww,,随手二维码扫描-plaquevideo-200neww,目标价,,200,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_FULL"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_bid_new_gongjuhb
42417,csj,插屏视频,插屏-plaque,ads150neww,,随手二维码扫描-plaquevideo-150neww,目标价,,150,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_FULL"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_bid_new_gongjuhb
42417,csj,插屏视频,插屏-plaque,ads100neww,,随手二维码扫描-plaquevideo-100neww,目标价,,100,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_FULL"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_bid_new_gongjuhb
42417,csj,插屏视频,插屏-plaque,ads75neww,,随手二维码扫描-plaquevideo-75neww,目标价,,75,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_FULL"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_bid_new_gongjuhb
42417,csj,插屏视频,插屏-plaque,ads50neww,,随手二维码扫描-plaquevideo-50neww,目标价,,50,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_FULL"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_bid_new_gongjuhb
42417,csj,插屏视频,插屏-plaque,ads25neww,,随手二维码扫描-plaquevideo-25neww,目标价,,25,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_FULL"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_bid_new_gongjuhb
