42911.0,csj,视频,视频-video,adsnew350,,抢红包极速提醒-rwvideo-new-350,标准,否,350.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew300,,抢红包极速提醒-rwvideo-new-300,标准,否,300.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew250,,抢红包极速提醒-rwvideo-new-250,标准,否,250.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew200,,抢红包极速提醒-rwvideo-new-200,标准,否,200.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew150,,抢红包极速提醒-rwvideo-new-150,标准,否,150.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew100,,抢红包极速提醒-rwvideo-new-100,标准,否,100.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew75,,抢红包极速提醒-rwvideo-new-75,标准,否,75.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew50,,抢红包极速提醒-rwvideo-new-50,标准,否,50.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnew25,,抢红包极速提醒-rwvideo-new-ad25,标准,否,25.0,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnewbase,,抢红包极速提醒-rwvideo-new-adbase,标准,否,,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnewbid100,,抢红包极速提醒-rwvideo-new-adbidding100,客户端竞价,否,,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnewbid50,,抢红包极速提醒-rwvideo-new-adbidding50,客户端竞价,否,,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,视频,视频-video,adsnewbid,,抢红包极速提醒-rwvideo-new-adbidding,客户端竞价,否,,穿山甲,5757921.0,激励视频,模板渲染,,,,,,,1.0,虚拟金币,1.0,0.0,,,,,video_waterfall_bid_new_hb
42911.0,csj,插屏视频,插屏-plaque,adsbp500,,抢红包极速提醒-半屏插屏-500,标准,否,500.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp350,,抢红包极速提醒-半屏插屏-350,标准,否,350.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp400,,抢红包极速提醒-半屏插屏-400,标准,否,400.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp300,,抢红包极速提醒-半屏插屏-300,标准,否,300.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp250,,抢红包极速提醒-半屏插屏-250,标准,否,250.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp200,,抢红包极速提醒-半屏插屏-200,标准,否,200.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp150,,抢红包极速提醒-半屏插屏-100,标准,否,150.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp100,,抢红包极速提醒-半屏插屏-100,标准,否,100.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp50,,抢红包极速提醒-半屏插屏-50,标准,否,50.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbp25,,抢红包极速提醒-半屏插屏-25,标准,否,25.0,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbpbase,,抢红包极速提醒-半屏插屏-base,标准,否,,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
42911.0,csj,插屏视频,插屏-plaque,adsbpbid,,抢红包极速提醒-半屏插屏-adbidding,客户端竞价,否,,穿山甲,5757921.0,新插屏,模板渲染,,,3.0,,,,1.0,,,,,2.0,2.0,1.0,plaque_waterfall_bid_new_hb2
